849.9059	186010.5781
850.0839	185994.2344
850.2618	186018.3281
850.4397	186002.1094
850.6176	186069.1719
850.7955	186066.0000
850.9734	186073.7031
851.1514	186135.8281
851.3293	186157.6719
851.5072	186194.0000
851.6851	186238.5000
851.8630	186335.4375
852.0410	186321.1250
852.2189	186320.5312
852.3967	186291.6719
852.5746	186321.8281
852.7526	186258.6719
852.9305	186244.1719
853.1084	186172.1250
853.2863	186167.0625
853.4642	186114.8281
853.6422	186089.7188
853.8201	186073.3281
853.9980	186110.0625
854.1759	186079.2344
854.3538	186075.7031
854.5317	186049.3594
854.7097	186019.8281
854.8876	186058.5625
855.0655	186041.2188
855.2434	186044.0000
855.4213	186011.1250
855.5992	186029.1719
855.7772	186034.5000
855.9551	186087.9375
856.1330	186067.0000
856.3109	186073.2812
856.4888	186086.1719
856.6667	186099.1719
856.8447	186105.2344
857.0226	186098.5625
857.2005	186120.0000
857.3784	186122.6719
857.5563	186162.0000
857.7343	186181.4062
857.9122	186195.1719
858.0901	186271.9375
858.2680	186234.6094
858.4459	186214.0000
858.6238	186182.1719
858.8018	186196.0000
858.9797	186101.5312
859.1576	186166.1719
859.3355	186145.3281
859.5134	186112.7812
859.6913	186113.2812
859.8693	186129.3906
860.0472	186117.8750
860.2251	186056.4062
860.4030	186072.1094
860.5809	186076.8906
860.7589	186162.8906
860.9368	186114.5312
861.1147	185947.8750
861.2926	186046.8906
861.4705	186049.8281
861.6484	186001.8281
861.8264	185981.5938
862.0043	186012.1250
862.1822	185967.8281
862.3601	186015.4375
862.5380	186012.7188
862.7159	186048.4062
862.8939	186064.1094
863.0718	186107.8281
863.2497	186167.1094
863.4276	186184.5938
863.6055	186221.6719
863.7834	186290.8281
863.9614	186324.2812
864.1393	186320.7656
864.3172	186308.7812
864.4951	186260.9375
864.6730	186277.4062
864.8510	186202.7031
865.0289	186155.2812
865.2068	186108.3281
865.3847	186101.5312
865.5626	186068.4062
865.7405	186069.6719
865.9185	186085.9375
866.0964	186042.6406
866.2743	186029.4688
866.4522	185987.0625
866.6301	186019.6719
866.8080	185990.8750
866.9860	186010.9375
867.1639	185978.7812
867.3418	185967.9375
867.5197	185986.9375
867.6976	186003.6406
867.8755	186044.3594
868.0535	186042.3594
868.2314	186023.9375
868.4093	186038.5000
868.5872	186046.0625
868.7651	186065.2969
868.9431	186088.6406
869.1210	186098.7188
869.2988	186074.1094
869.4767	186090.1094
869.6547	186131.5938
869.8326	186140.8906
870.0105	186207.6094
870.1884	186149.5625
870.3663	186129.7031
870.5443	186157.9375
870.7222	186138.7812
870.9001	186114.1094
871.0780	186077.0625
871.2559	186065.0000
871.4338	186045.3906
871.6118	186058.5000
871.7897	186017.6406
871.9676	186066.7031
872.1455	185986.8906
872.3234	186014.3281
872.5013	186017.0625
872.6793	186158.2344
872.8572	185985.8906
873.0351	185920.7812
873.2130	185983.1250
873.3909	185956.1719
873.5688	185928.5000
873.7468	185926.2812
873.9247	185907.9375
874.1026	185933.1719
874.2805	185966.3281
874.4584	185949.2188
874.6364	185984.7031
874.8143	186002.8750
874.9922	186041.7188
875.1701	186058.4375
875.3480	186123.1250
875.5259	186161.8906
875.7039	186223.4375
875.8818	186257.4375
876.0597	186218.3594
876.2376	186177.3906
876.4155	186170.3281
876.5934	186131.8906
876.7714	186081.0625
876.9493	186057.8906
877.1272	186000.1094
877.3051	186039.2500
877.4830	185964.6406
877.6609	185947.7812
877.8389	185953.1094
878.0168	185935.5312
878.1947	185930.9375
878.3726	185933.0625
878.5505	185899.7188
878.7285	185864.5938
878.9064	185893.5625
879.0843	185909.7812
879.2622	185906.0000
879.4401	185904.4062
879.6180	185929.2188
879.7960	185973.0625
879.9739	185959.5312
880.1518	185989.0625
880.3297	185936.4375
880.5076	186008.6719
880.6855	185999.7031
880.8635	185992.5312
881.0414	186001.2812
881.2193	186047.5000
881.3972	186016.8750
881.5751	186047.9375
881.7531	186063.7812
881.9310	186113.3906
882.1089	186100.0625
882.2868	186060.9375
882.4647	186050.4375
882.6426	186047.5625
882.8206	186045.6406
882.9985	186017.5312
883.1764	185993.8281
883.3543	186022.6719
883.5322	186002.0000
883.7101	185965.2344
883.8881	185943.3281
884.0660	185969.7188
884.2439	185889.1719
884.4218	185956.9375
884.5997	186030.8281
884.7776	185850.6406
884.9556	185868.0000
885.1335	185892.8906
885.3114	185861.6094
885.4893	185852.2344
885.6672	185874.9375
885.8452	185849.7812
886.0230	185863.6094
886.2009	185849.9375
886.3788	185901.8906
886.5568	185959.8906
886.7347	185954.7656
886.9126	185991.1719
887.0905	186030.8906
887.2684	186094.2812
887.4464	186109.9375
887.6243	186165.4375
887.8022	186187.9375
887.9801	186164.0000
888.1580	186132.4688
888.3359	186109.7188
888.5139	186066.8281
888.6918	186050.3594
888.8697	186005.8281
889.0476	185958.5000
889.2255	185973.5938
889.4034	185933.7656
889.5814	185920.8906
889.7593	185963.3281
889.9372	185901.7031
890.1151	185872.2188
890.2930	185876.6094
890.4709	185916.1250
890.6489	185870.6406
890.8268	185880.9375
891.0047	185898.0625
891.1826	185844.2969
891.3605	185857.3281
891.5385	185907.1719
891.7164	185927.8281
891.8943	185918.0625
892.0722	185945.3906
892.2501	185945.9375
892.4280	185933.4062
892.6060	185973.3281
892.7839	185999.2812
892.9618	185972.8281
893.1397	185994.2188
893.3176	186025.1094
893.4955	186040.0000
893.6735	186047.5938
893.8514	186112.6719
894.0293	186041.1094
894.2072	186044.3594
894.3851	186022.9375
894.5630	186016.2812
894.7410	186000.1250
894.9189	186030.0000
895.0968	185985.8906
895.2747	185985.0000
895.4526	185987.0000
895.6306	185949.2344
895.8085	185922.2812
895.9864	185956.5312
896.1643	185928.4688
896.3422	185995.7188
896.5201	185966.2188
896.6981	185875.8750
896.8760	185893.0625
897.0539	185869.6094
897.2318	185848.2969
897.4097	185828.2344
897.5876	185845.2812
897.7656	185844.4375
897.9435	185837.8281
898.1214	185904.2812
898.2993	185915.7812
898.4772	185955.2344
898.6552	185943.1250
898.8331	186027.7188
899.0110	186074.6719
899.1889	186131.8750
899.3668	186150.5625
899.5447	186168.1094
899.7227	186209.3594
899.9006	186165.6406
900.0785	186120.3281
900.2564	186140.7031
900.4343	186038.0000
900.6122	186051.0000
900.7902	185961.1094
900.9681	185971.8281
901.1460	185937.8281
901.3239	185923.0000
901.5018	185933.6406
901.6797	185920.3594
901.8577	185907.2188
902.0356	185870.6719
902.2135	185882.4688
902.3914	185910.3906
902.5693	185867.6719
902.7473	185871.1250
902.9251	185878.0000
903.1030	185851.7812
903.2809	185878.1719
903.4589	185896.7656
903.6368	185922.5000
903.8147	185923.7188
903.9926	185961.2969
904.1705	185916.0625
904.3484	185942.8281
904.5264	185953.3281
904.7043	186006.5938
904.8822	186008.1094
905.0601	186006.2812
905.2380	186026.5938
905.4160	186085.4062
905.5939	186090.7812
905.7718	186062.7188
905.9497	186024.8750
906.1276	186024.2188
906.3055	186015.7812
906.4835	186012.8281
906.6614	186007.4688
906.8393	185962.1719
907.0172	185967.7656
907.1951	185903.8750
907.3730	185956.2812
907.5510	185940.8281
907.7289	185915.0000
907.9068	185914.1719
908.0847	185899.2812
908.2626	186053.8750
908.4406	185875.4062
908.6185	185855.2188
908.7964	185886.5000
908.9743	185868.2969
